"Year","ROE_P1","ROE_P2","ROE_P3","ROE_P4","ROE_LS","ROIC_P1","ROIC_P2","ROIC_P3","ROIC_P4","ROIC_LS","OP_Margin_P1","OP_Margin_P2","OP_Margin_P3","OP_Margin_P4","OP_Margin_LS","Excess_Return_P1","Excess_Return_P2","Excess_Return_P3","Excess_Return_P4","Excess_Return_LS","MB_Ratio_P1","MB_Ratio_P2","MB_Ratio_P3","MB_Ratio_P4","MB_Ratio_LS","DY_P1","DY_P2","DY_P3","DY_P4","DY_LS"
2002,12.7178846153846,16.7211320754717,29.8488235294118,14.3291071428571,1.61122252747253,8.27754716981132,10.4760377358491,11.5361538461538,9.45892857142857,1.18138140161725,19.0932075471698,13.9050943396226,15.2290384615385,14.9955357142857,-4.0976718328841,-18.596728852745,-19.4661587880188,-22.8927282560189,-20.1654539395976,-1.56872508685252,NA,NA,NA,NA,NA,1.40884615384615,1.1388679245283,1.04923076923077,2.82017857142857,1.41133241758242
2003,17.301320754717,19.2225925925926,23.468679245283,15.2166666666667,-2.08465408805032,13.0137037037037,11.122962962963,13.9284905660377,10.9483333333333,-2.06537037037037,22.9888888888889,15.2437037037037,14.9996226415094,16.0542592592593,-6.93462962962963,58.1993158888793,57.4253294658648,46.994501263631,43.831850460129,-14.3674654287502,2.81380227272727,2.56278235294118,3.204856,3.09791590909091,0.284113636363637,1.85566037735849,1.34055555555556,1.61735849056604,3.30925925925926,1.45359888190077
2004,15.8302941176471,27.3043939393939,22.4085294117647,24.5379166666667,8.70762254901961,12.3855882352941,16.0886764705882,14.6383823529412,13.1326388888889,0.747050653594771,20.3591304347826,16.4592753623188,15.3051470588235,15.625,-4.73413043478261,14.2682638040345,10.9883796223885,12.9453888152516,17.210652837614,2.9423890335795,3.46960222222222,3.87947419354839,11.5036661538462,2.92616825396825,-0.543433968253968,1.5684375,0.87304347826087,1.34558823529412,2.33514285714286,0.766705357142857
2005,20.1460256410256,22.389746835443,21.870253164557,18.3298795180723,-1.81614612295335,13.8950649350649,15.282125,14.1284810126582,13.909156626506,0.0140916914410898,20.6297435897436,16.36475,14.096835443038,16.4339759036145,-4.19576768612913,26.5111592665783,14.1135046337544,12.7510155428558,10.5508232934867,-15.9603359730916,3.76129322033898,20.3838938461538,3.49603636363636,2.90430428571429,-0.856988934624697,1.15946666666667,1.1220253164557,1.43506329113924,2.16939024390244,1.00992357723577
2006,15.2449367088608,21.9814814814815,20.9960759493671,15.4466666666667,0.201729957805908,14.386835443038,14.751975308642,14.1307594936709,12.6745238095238,-1.71231163351416,18.458125,15.9343209876543,12.1055555555556,17.1064285714286,-1.35169642857143,9.0927122196331,7.16498253327095,10.8349277550729,10.3816153599336,1.28890314030053,4.37441515151515,3.47983913043478,3.5003875,2.60263513513514,-1.77178001638002,1.01189873417722,1.10177215189873,1.564,2.30674698795181,1.29484825377459
2007,6.13835294117647,12.1737647058824,17.0330588235294,14.7101176470588,8.57176470588236,7.2946511627907,10.4691860465116,12.3758139534884,9.22406976744186,1.92941860465116,14.0467058823529,14.8125581395349,11.1960465116279,16.0894186046512,2.04271272229822,-6.09875677641186,-7.58474719276401,8.59591733522381,7.89312986206455,13.9918866384764,4.73130779220779,4.04341707317073,3.7878625,2.57548860759494,-2.15581918461286,1.1083950617284,1.02941176470588,1.46987951807229,2.19732558139535,1.08893051966695
2008,7.47815217391304,8.53,22.2101098901099,11.1996774193548,3.7215252454418,8.67731182795699,8.74064516129032,10.8816129032258,7.6828125,-0.99449932795699,16.1302197802198,13.4327956989247,12.3955913978495,13.7789583333333,-2.35126144688645,-45.2923457623181,-40.869875623961,-46.6353910463931,-43.3647591361325,1.9275866261856,4.56234457831325,3.10174320987654,4.7782630952381,2.68999340659341,-1.87235117171985,1.65423913043478,1.21586956521739,1.98352272727273,2.29178947368421,0.637550343249428
2009,14.2984693877551,15.9881818181818,24.150618556701,16.8379166666667,2.53944727891157,12.1236082474227,12.6550515463918,14.209381443299,9.9104,-2.21320824742268,15.0326262626263,16.5455,16.4057,15.6628,0.630173737373738,90.0157360404075,98.1596317591904,113.266020048574,81.965895839937,-8.0498402004706,1.66066292134831,2.60896043956044,2.20554731182796,1.38327234042553,-0.277390580922783,2.36626262626263,2.70757575757576,3.42928571428571,4.23285714285714,1.86659451659452
2010,14.2579,18.5338613861386,28.6769,20.538640776699,6.28074077669903,12.3678,13.9935643564356,14.0741176470588,10.8134951456311,-1.55430485436893,19.1685148514851,17.8532352941176,15.9532352941176,16.2610476190476,-2.90746723243753,34.1583101607715,31.1569600225865,23.0678122301768,22.7064532084041,-11.4518569523674,3.36376021505376,2.46135757575758,3.13834020618557,2.10843505154639,-1.25532516350737,1.0220202020202,1.19627450980392,1.70212121212121,2.67058823529412,1.64856803327392
2011,18.2006862745098,14.5425242718447,20.6859595959596,14.9727884615385,-3.22789781297134,13.0503846153846,12.5119417475728,12.9077884615385,8.2811214953271,-4.76926312005751,20.8625242718447,17.3247115384615,15.7703846153846,16.0158878504673,-4.84663642137737,10.9092849456587,14.1759478960031,10.3668309486743,7.57687196494402,-3.3324129807147,4.09176063829787,2.58222959183673,3.33591326530612,2.32443398058252,-1.76732665771535,0.939519230769231,1.18058823529412,1.6636,2.4932380952381,1.55371886446886
2012,18.6510576923077,16.5867961165049,22.7134653465347,17.5724038461538,-1.07865384615384,13.6517647058824,13.3765048543689,13.0359047619048,9.92924528301887,-3.72251942286348,22.3054285714286,17.8860952380952,15.9311428571429,16.6302830188679,-5.67514555256065,18.6565508177164,17.5745983913664,19.2724354687758,14.7026972530594,-3.95385356465696,3.65746391752577,2.82274356435644,6.4909193877551,2.32654761904762,-1.33091629847815,1.05733333333333,1.37066666666667,2.00460784313725,2.58666666666667,1.52933333333333
2013,15.4353398058252,15.8757692307692,27.6353398058252,17.432358490566,1.9970186847408,12.3585046728972,12.52,13.3028571428571,9.84542056074766,-2.51308411214953,20.7240186915888,17.9524299065421,16.9732710280374,15.5241666666667,-5.19985202492212,35.4367758484387,33.7887634890904,33.957416852232,23.009545947852,-12.4272299005867,4.04024375,3.15619705882353,4.10691584158416,2.52000849056604,-1.52023525943396,1.15320754716981,1.41666666666667,2.0967619047619,2.58327102803738,1.43006348086757
