"Year","ROE_P1","ROE_P2","ROE_P3","ROE_P4","ROE_LS","ROIC_P1","ROIC_P2","ROIC_P3","ROIC_P4","ROIC_LS","OP_Margin_P1","OP_Margin_P2","OP_Margin_P3","OP_Margin_P4","OP_Margin_LS","Excess_Return_P1","Excess_Return_P2","Excess_Return_P3","Excess_Return_P4","Excess_Return_LS","MB_Ratio_P1","MB_Ratio_P2","MB_Ratio_P3","MB_Ratio_P4","MB_Ratio_LS","DY_P1","DY_P2","DY_P3","DY_P4","DY_LS"
2003,10.3156603773585,29.4101923076923,18.1994230769231,15.4516363636364,5.13597598627787,5.81056603773585,11.4875471698113,12.3417307692308,10.0883928571429,4.27782681940701,13.7245283018868,15.5992452830189,17.9146153846154,15.9794642857143,2.25493598382749,-20.3645539662491,-23.7712325573126,-19.6964970690276,-17.4173861904684,2.94716777578076,1.99056041666667,3.43281538461538,3.0230152173913,3.21024285714286,1.21968244047619,2.0475,1.81924528301887,1.98826923076923,2.26625,0.21875
2004,16.8718867924528,19.6005555555556,17.1161111111111,21.5777358490566,4.70584905660377,13.3662264150943,11.9457407407407,10.7655555555556,12.9255555555556,-0.440670859538782,18.3115094339623,16.432037037037,19.687962962963,14.9162962962963,-3.39521313766597,56.8317114551459,46.3046266662988,44.494900380323,58.748143663458,1.9164322083121,3.26715306122449,12.9200791666667,2.72274893617021,3.93690392156863,0.669750860344138,1.60433962264151,2.03962962962963,1.62433962264151,1.26796296296296,-0.336376659678546
2005,32.7746268656716,18.5354411764706,23.4964705882353,15.7040845070423,-17.0705423586294,15.4357352941176,13.354347826087,17.0186764705882,10.547323943662,-4.88841135045568,16.3076811594203,16.3755072463768,18.7710294117647,16.3145833333333,0.00690217391304415,8.92404982081829,8.25714256263938,18.9090951585469,19.2863726790485,10.3623228582302,3.54242631578947,21.1600633333333,3.61421016949153,3.66558148148148,0.123155165692007,1.30925373134328,1.73536231884058,1.09691176470588,1.94098591549296,0.631732184149674
2006,15.2050649350649,23.29475,20.747875,23.1110975609756,7.90603262591068,13.0283116883117,14.2759493670886,14.427625,15.3965060240964,2.3681943357847,16.0632051282051,17.373625,14.270125,19.6529268292683,3.58972170106316,16.3124789403279,11.5612093417416,17.4830620393218,17.8368226705057,1.5243437301778,3.67229393939394,3.39081351351351,3.23982463768116,3.56394027777778,-0.108353661616162,1.08168831168831,2.084625,1.29987341772152,1.53867469879518,0.456986387106869
2007,18.556375,16.5801282051282,18.5997530864198,19.9150602409639,1.35868524096385,14.7076543209877,13.9966233766234,12.5253086419753,14.7486746987952,0.0410203778075271,15.1356790123457,14.8993827160494,14.661975308642,18.7969512195122,3.66127220716652,6.62824015595072,7.2127198078211,9.33525138422931,14.0547595466592,7.42651939070845,4.22555526315789,3.62332666666667,3.41380519480519,3.82317848101266,-0.402376782145236,1.60012658227848,1.65425,1.61506172839506,1.11451219512195,-0.48561438715653
2008,5.88070588235294,14.1838823529412,16.6824705882353,13.3082352941176,7.42752941176471,6.30546511627907,10.6252325581395,9.91906976744186,12.5139534883721,6.20848837209302,12.1736046511628,12.951976744186,13.3298837209302,17.7321176470588,5.55851299589603,-7.72402878653499,-0.316741520219552,-3.81002168700676,15.2837167412503,23.0077455277853,2.72812207792208,4.59315308641975,4.25967710843373,3.57147236842105,0.843350290498975,2.18837209302326,1.84082352941176,2.09070588235294,1.1447619047619,-1.04361018826135
2009,13.079347826087,11.1422222222222,10.9726373626374,14.0087368421053,0.929389016018307,9.81290322580645,7.50978494623656,8.31494623655914,10.2615625,0.448659274193549,12.9288172043011,15.1,13.3467741935484,14.3141052631579,1.38528805885682,-45.5914931055011,-43.6562429932116,-40.6727295543787,-46.0714046442593,-0.479911538758202,1.85625977011494,1.58731358024691,1.67865824175824,2.75919887640449,0.902939106289552,3.5852688172043,3.55417582417582,3.38130434782609,2.51894736842105,-1.06632144878325
2010,19.3979381443299,20.089693877551,15.0181443298969,16.6936734693878,-2.70426467494214,13.7091666666667,12.012,10.2717346938776,12.8759793814433,-0.833187285223367,17.5279,17.0425,12.8259595959596,16.2282,-1.2997,95.2130840140762,84.0111308421957,94.4089437791085,109.917614962832,14.7045309487559,2.63428105263158,2.64209690721649,2.69361458333333,3.00082765957447,0.366546606942889,1.35828282828283,1.92612244897959,1.9706,1.45272727272727,0.0944444444444446
2011,15.6380808080808,29.1056,21.2210891089109,16.1425,0.50441919191919,11.9562376237624,12.9230392156863,13.9570297029703,12.3930392156863,0.436801591923897,16.0055882352941,17.226862745098,17.3897058823529,18.5406730769231,2.53508484162896,23.7326901170675,21.2874247788797,27.3329732389989,38.6947950629231,14.9621049458557,2.32795473684211,3.19241237113402,2.94760102040816,3.661601,1.33364626315789,1.7584,1.9219801980198,1.58323529411765,1.09653846153846,-0.661861538461539
2012,13.9772115384615,16.7529,17.565145631068,20.0128712871287,6.03565974866717,9.82307692307692,9.46875,13.4535922330097,13.8541121495327,4.03103522645579,18.6433653846154,16.3908653846154,14.8792307692308,19.9380188679245,1.29465348330914,8.4121995875582,8.29980382114911,12.6042560568929,13.5088461403164,5.09664655275824,2.59844387755102,2.96145294117647,6.31728910891089,3.27396363636364,0.675519758812616,1.8131067961165,2.1704854368932,1.92375,1.0961320754717,-0.716974720644807
